"user_id","gender","age","married","has_children","home_country","home_city","home_airport","sign_up_date","num_clicks","num_sessions","avg_session_duration_mins","total_flight_bookings","total_hotel_bookings","avg_flight_discount_percent","avg_hotel_discount_percent","discount_flight_proportion","discount_hotel_proportion","total_cancellations","activity_type","scaled_session_duration","booking_rate","cancellation_rate","num_nights","num_rooms","num_trips","total_checked_bags","avg_amount_spent","money_spent_hotel","money_spent_flight","avg_hotel_price_per_room_night_usd","avg_km_flown","scaled_fare_usd","traveler_profile","perk_assignment"
"564604","F","39","true","false","usa","reno","RNO","2023-01-31","147","9","2.02","3","2","0.23","0.00","0.2222222222222222","0","0","Flight with Hotel","0.05","0.6666666666666666","0","2","2","3","3","764.2900000000000000","818.00","797.92","246.50","1540.86","278.45","Normal traveller","Free Checked Bag"
"542316","F","23","false","false","usa","phoenix","LUF","2023-01-20","97","8","1.50","0","2","0.18","0.10","0.25","0.125","0","Hotel Only","0.03","0","0","2","2","2","0","","1662.00","0.00","67.50","0.00","0.00","young frequent traveller","Exclusive Discount"
"522484","F","51","true","false","usa","washington","DCA","2023-01-10","192","10","2.40","6","4","0.10","0.10","0.1","0.1","0","Flight with Hotel","0.06","0.6666666666666666","0","4","4","6","0","1694.9550000000000000","5073.00","4801.92","169.00","1984.50","496.37","business traveller","Free Checked Bag"
"521211","M","26","false","false","usa","bakersfield","BFL","2023-01-10","71","8","1.10","0","1","0.30","0.13","0.125","0.375","0","Hotel Only","0.02","0","0","1","1","1","0","","582.00","0.00","97.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"560723","F","48","true","false","usa","nashville","BNA","2023-01-29","61","9","0.84","0","0","0.15","0.05","0.1111111111111111","0.1111111111111111","0","No Activity","0.01","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","Normal traveller","Free Hotel Meals"
"524607","F","37","true","false","usa","los angeles","LAX","2023-01-11","129","8","2.01","5","3","0.10","0.00","0.125","0","0","Flight with Hotel","0.04","0.6","0","3","3","5","3","1293.1433333333333333","2022.00","3272.17","260.33","3733.87","654.43","Normal traveller","Free Checked Bag"
"541168","F","40","true","false","usa","los angeles","LAX","2023-01-19","148","8","2.30","5","4","0.30","0.00","0.125","0","0","Flight with Hotel","0.05","0.5","0","4","4","6","3","800.0466666666666667","2033.00","1756.03","170.75","2224.97","390.19","business traveller","Free Checked Bag"
"530720","F","43","true","false","canada","london","YXU","2023-01-14","164","8","6.48","5","3","0.15","0.08","0.25","0.375","1","Flight with Hotel","0.18","0.6","0.2","2","2","5","4","957.4850000000000000","1142.80","11267.08","307.00","3749.61","1204.26","Normal traveller","No Cancellation Fee"
"521491","F","35","false","false","usa","philadelphia","PNE","2023-01-10","367","8","17.58","5","4","0.00","0.23","0.125","0.5","1","Flight with Hotel","0.51","0.5","0.16666666666666666","3","3","6","3","2536.5000000000000000","4708.50","10098.16","348.00","3855.31","1102.52","business traveller","Exclusive Discount"
"516211","M","42","true","false","usa","philadelphia","PHL","2023-01-07","168","8","9.55","5","3","0.10","0.00","0.25","0.125","1","Flight with Hotel","0.27","0.6","0.2","2","2","5","2","974.0350000000000000","1324.00","24911.85","137.50","7136.99","2564.45","Normal traveller","No Cancellation Fee"
"526297","F","40","false","false","usa","newport news","PHF","2023-01-12","132","8","2.07","5","4","0.15","0.00","0.125","0","0","Flight with Hotel","0.05","0.8","0","4","4","5","2","721.8500000000000000","1361.00","1576.46","168.75","1772.30","320.62","Normal traveller","No Cancellation Fee"
"518751","F","33","false","false","usa","indianapolis","IND","2023-01-09","169","8","2.61","5","3","0.25","0.08","0.125","0.375","0","Flight with Hotel","0.06","0.6","0","3","3","5","1","538.6233333333333333","939.00","2831.54","320.00","1489.64","368.39","young frequent traveller","1 Night Free With Hotel"
"584217","F","53","false","false","usa","brownsville","BRO","2023-02-09","67","8","1.03","0","0","0.12","0.10","0.375","0.125","0","No Activity","0.02","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","Normal traveller","Exclusive Discount"
"520440","F","36","true","false","usa","new york","JFK","2023-01-09","118","9","1.64","0","0","0.05","0.00","0.2222222222222222","0","0","No Activity","0.03","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","Normal traveller","Free Hotel Meals"
"554866","F","20","false","false","usa","akron","AKR","2023-01-26","64","9","0.90","0","0","0.15","0.25","0.1111111111111111","0.1111111111111111","0","No Activity","0.01","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"551431","F","22","false","false","usa","san diego","SAN","2023-01-25","123","9","1.69","0","0","0.10","0.10","0.1111111111111111","0.1111111111111111","0","No Activity","0.04","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"573564","F","28","false","false","usa","cleveland","CLE","2023-02-04","107","8","1.66","5","3","0.25","0.00","0.125","0","0","Flight with Hotel","0.03","0.6","0","3","3","5","1","760.9766666666666667","1288.00","1218.63","103.33","1405.73","243.73","young frequent traveller","Free Checked Bag"
"583490","M","25","false","false","usa","los angeles","LAX","2023-02-09","56","8","0.88","0","1","0.30","0.10","0.125","0.125","0","Hotel Only","0.01","0","0","1","1","1","0","","1290.00","0.00","215.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"537066","F","39","false","false","usa","chicago","UGN","2023-01-17","142","8","2.18","5","4","0.15","0.20","0.125","0.125","0","Flight with Hotel","0.05","0.5","0","4","4","6","1","623.3766666666666667","1467.60","1665.20","145.00","1997.59","333.04","business traveller","Free Checked Bag"
"569754","F","39","true","false","usa","akron","AKR","2023-02-03","134","8","2.05","5","3","0.05","0.00","0.25","0","0","Flight with Hotel","0.05","0.6","0","3","3","5","3","548.0533333333333333","1337.00","536.43","176.67","595.58","108.50","Normal traveller","Free Checked Bag"
"511398","M","40","true","false","usa","los angeles","LAX","2023-01-05","210","8","3.24","5","5","0.00","0.18","0","0.25","0","Flight with Hotel","0.08","1","0","5","5","5","3","1097.0900000000000000","3354.00","1959.45","216.80","2696.28","391.89","Normal traveller","No Cancellation Fee"
"630609","F","39","false","false","usa","boston","BOS","2023-03-02","231","8","3.56","5","5","0.10","0.05","0.125","0.125","0","Flight with Hotel","0.09","1","0","5","5","5","1","763.8560000000000000","2579.30","1213.28","187.80","1378.62","242.66","Normal traveller","No Cancellation Fee"
"516006","F","49","true","false","usa","san antonio","RND","2023-01-07","176","8","2.71","5","5","0.15","0.00","0.25","0","0","Flight with Hotel","0.07","1","0","5","5","5","2","933.3720000000000000","3667.00","988.40","188.00","1147.15","199.97","Normal traveller","No Cancellation Fee"
"600444","F","53","true","false","canada","edmonton","YXD","2023-02-17","144","8","2.24","5","5","0.10","0.10","0.125","0.125","0","Flight with Hotel","0.05","1","0","5","5","5","2","543.8360000000000000","859.40","1789.35","116.80","1952.22","369.64","Normal traveller","1 Night Free With Hotel"
"512623","F","25","false","false","usa","columbus","CMH","2023-01-05","60","8","0.94","0","0","0.10","0.05","0.375","0.125","0","No Activity","0.01","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"515694","F","44","false","false","usa","lubbock","LBB","2023-01-07","245","8","3.80","6","6","0.05","0.00","0.375","0","0","Flight with Hotel","0.10","1","0","6","6","6","3","656.5000000000000000","2145.00","1763.28","338.17","1708.80","299.00","business traveller","1 Night Free With Hotel"
"563148","F","31","false","false","usa","new york","JFK","2023-01-31","171","8","6.76","5","4","0.00","0.00","0.125","0.125","1","Flight with Hotel","0.19","0.8","0.2","3","3","5","2","1042.1433333333333333","2260.00","2469.71","221.67","2587.58","493.94","young frequent traveller","No Cancellation Fee"
"389434","F","42","false","false","usa","new york","LGA","2022-11-01","495","10","15.65","8","8","0.12","0.20","0.4","0.2","1","Flight with Hotel","0.46","1","0.125","8","8","8","6","681.0425000000000000","1812.20","3481.95","140.25","2373.06","451.04","business traveller","1 Night Free With Hotel"
"562888","F","29","true","false","usa","louisville","LOU","2023-01-30","120","8","1.88","0","0","0.08","0.10","0.375","0.125","0","No Activity","0.04","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"686165","F","46","false","false","usa","san diego","SAN","2023-03-23","194","8","3.01","5","5","0.05","0.05","0.125","0.125","0","Flight with Hotel","0.07","1","0","5","5","5","2","726.7580000000000000","1764.00","1839.01","128.00","2132.20","373.96","Normal traveller","No Cancellation Fee"
"515578","M","37","false","false","usa","san francisco","SFO","2023-01-07","185","8","2.87","5","6","0.40","0.10","0.125","0.25","0","Flight with Hotel","0.07","0.8333333333333334","0","6","6","6","3","857.4600000000000000","2828.70","2275.99","171.83","3163.19","489.26","business traveller","1 Night Free With Hotel"
"551908","F","23","false","false","usa","shreveport","BAD","2023-01-25","122","8","1.88","0","0","0.15","0.07","0.125","0.375","0","No Activity","0.04","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"573153","M","43","false","false","usa","los angeles","LAX","2023-02-04","397","8","18.04","5","4","0.00","0.00","0.125","0.125","1","Flight with Hotel","0.53","0.8","0.2","4","4","5","4","670.1975000000000000","1144.00","2180.34","112.50","2601.44","436.07","Normal traveller","No Cancellation Fee"
"763792","F","46","true","false","canada","edmonton","YED","2023-04-19","89","8","1.39","0","1","0.08","0.10","0.25","0.25","0","Hotel Only","0.03","0","0","1","1","1","0","","420.00","0.00","84.00","0.00","0.00","Normal traveller","Exclusive Discount"
"514002","F","39","false","false","usa","los angeles","LAX","2023-01-06","265","8","4.15","5","5","0.00","0.00","0","0","0","Flight with Hotel","0.11","1","0","5","5","5","2","908.3600000000000000","2201.00","2340.80","169.00","2540.35","468.16","Normal traveller","No Cancellation Fee"
"536641","F","49","false","false","usa","washington","DCA","2023-01-17","169","8","2.60","5","5","0.10","0.00","0.125","0","0","Flight with Hotel","0.06","1","0","5","5","5","2","634.9000000000000000","1340.00","1784.16","225.20","1927.84","366.90","Normal traveller","1 Night Free With Hotel"
"579040","F","47","true","false","canada","london","YXU","2023-02-07","121","9","1.66","0","0","0.25","0.05","0.1111111111111111","0.1111111111111111","0","No Activity","0.03","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","Normal traveller","Free Hotel Meals"
"512249","F","20","false","false","usa","columbus","LCK","2023-01-05","77","8","1.19","0","0","0.15","0.10","0.375","0.125","0","No Activity","0.02","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"533497","F","37","false","false","usa","madison","MSN","2023-01-16","145","8","2.25","5","3","0.10","0.10","0.125","0.125","0","Flight with Hotel","0.05","0.6","0","3","3","5","3","725.5366666666666667","1026.40","1856.09","186.67","2163.16","381.28","Normal traveller","Free Checked Bag"
"550071","M","39","false","false","usa","burlington","BTV","2023-01-24","178","8","2.76","5","5","0.00","0.15","0","0.25","0","Flight with Hotel","0.07","1","0","5","5","5","2","669.5840000000000000","1542.40","1771.92","195.20","2330.52","354.38","Normal traveller","1 Night Free With Hotel"
"553208","F","25","false","false","usa","richmond","RIC","2023-01-26","146","9","2.01","0","1","0.00","0.08","0","0.2222222222222222","0","Hotel Only","0.04","0","0","1","1","1","0","","531.00","0.00","59.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"524885","F","40","false","false","usa","jacksonville","LRF","2023-01-11","69","8","1.06","0","0","0.25","0.05","0.375","0.25","0","No Activity","0.02","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","Normal traveller","Exclusive Discount"
"649935","F","23","false","false","usa","stockton","SCK","2023-03-10","85","8","1.31","0","0","0.10","0.18","0.375","0.25","0","No Activity","0.02","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"509903","F","41","false","false","usa","long beach","LGB","2023-01-04","155","8","2.39","5","5","0.40","0.00","0.125","0","0","Flight with Hotel","0.06","1","0","5","5","5","4","1046.6640000000000000","2818.00","2273.41","225.20","2719.63","483.06","Normal traveller","No Cancellation Fee"
"540043","M","33","false","false","usa","austin","AUS","2023-01-19","97","8","1.51","0","0","0.13","0.10","0.25","0.25","0","No Activity","0.03","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"514684","F","25","false","false","usa","minneapolis","MSP","2023-01-06","114","8","1.76","0","0","0.15","0.10","0.25","0.5","0","No Activity","0.04","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"514931","F","18","false","false","usa","baton rouge","BTR","2023-01-07","100","9","1.38","0","0","0.15","0.00","0.2222222222222222","0","0","No Activity","0.03","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"591271","F","47","true","false","canada","halifax","YAW","2023-02-13","93","9","1.30","0","0","0.25","0.10","0.2222222222222222","0.1111111111111111","0","No Activity","0.02","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","Normal traveller","Free Hotel Meals"
"577180","F","49","true","false","usa","new york","JFK","2023-02-06","139","8","2.15","5","5","0.10","0.00","0.25","0","0","Flight with Hotel","0.05","1","0","5","5","5","3","699.5260000000000000","2327.00","1110.19","208.60","1710.53","234.13","Normal traveller","1 Night Free With Hotel"
"554885","F","38","false","false","usa","phoenix","LUF","2023-01-26","191","8","2.96","5","5","0.10","0.20","0.125","0.125","0","Flight with Hotel","0.07","1","0","5","5","5","5","1160.7900000000000000","3827.20","1892.29","254.80","2212.68","385.99","Normal traveller","No Cancellation Fee"
"517397","F","36","false","false","usa","riverside","RAL","2023-01-08","151","8","2.33","5","5","0.00","0.10","0","0.125","0","Flight with Hotel","0.05","1","0","5","5","5","2","687.4140000000000000","1780.80","1644.07","168.60","1712.70","328.81","Normal traveller","1 Night Free With Hotel"
"634601","M","20","false","false","canada","edmonton","YEG","2023-03-04","94","9","1.28","0","0","0.15","0.20","0.1111111111111111","0.1111111111111111","0","No Activity","0.02","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"577617","F","27","true","false","canada","toronto","YTZ","2023-02-06","175","8","2.71","5","3","0.25","0.00","0.125","0","0","Flight with Hotel","0.07","0.6","0","3","3","5","3","720.3733333333333333","1219.00","1047.17","189.00","1243.15","227.79","young frequent traveller","Free Checked Bag"
"748759","F","26","false","false","usa","amarillo","AMA","2023-04-14","69","8","1.07","0","0","0.10","0.05","0.25","0.25","0","No Activity","0.02","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"559465","F","18","false","false","usa","los angeles","LAX","2023-01-29","125","8","1.94","0","0","0.10","0.15","0.25","0.375","0","No Activity","0.04","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"623850","F","47","false","false","canada","toronto","YYZ","2023-02-27","169","8","2.61","5","5","0.20","0.05","0.125","0.25","0","Flight with Hotel","0.06","1","0","5","5","5","1","1027.5040000000000000","4044.40","1080.52","187.40","1249.77","216.10","Normal traveller","No Cancellation Fee"
